year,topic,state_abbr,likes_pro,likes_anti,likes_neutral,likes,likes_total,n_posts,impressions,stance_bias,share_in_state,weighted_stance_bias,stance_bias_z,state,democrat_pct,republican_pct,dem_minus_rep
2024,Abortion,ND,1890.7817691475047,2339.149586129688,1667.479580716355,5897.410935993548,5897.410935993548,3282,23974818.299602,-0.07602790815299458,0.07528291888392798,-0.005723602842396617,-0.996977814077164,North Dakota,30.51,66.96,-36.44999999999999
2024,Abortion,NE,8002.32005402748,5538.506252838439,3847.090133704855,17387.916440570774,17387.916440570774,4088,85954554.5564525,0.14169689678518863,0.08493398359507877,0.01203488190702678,-0.10471513117576646,Nebraska,38.86,59.32,-20.46
2024,Abortion,NH,7495.588752634676,3092.939159554342,2631.1423069132516,13219.67021910227,13219.67021910227,3776,88560599.464212,0.33303777780466537,0.08335639251930363,0.027760827730442313,0.6794230284410412,New Hampshire,50.65,47.87,2.780000000000001
2024,Abortion,NJ,20796.36181931127,11024.115711859153,11082.080241612639,42902.55777278306,42902.55777278306,4554,219749348.75352952,0.2277777040522169,0.0831586705989249,0.018941691061057708,0.2480544674016848,New Jersey,51.97,46.06,5.909999999999997
2024,Abortion,NM,7325.817881934083,3812.1230838431675,3088.059248311976,14226.000214089227,14226.000214089227,3911,61087824.961274,0.24699105477385008,0.08636105045867155,0.021330406944164975,0.3267931112014912,New Mexico,51.85,45.85,6.0
2024,Abortion,NV,40883.57466687,6786.952214365672,5998.489152145744,53669.01603338142,53669.01603338142,4516,431013894.0514775,0.6353129789317673,0.13118181334387122,0.08334150861716588,1.9181834995265645,Nevada,47.49,50.59,-3.1000000000000014
2024,Abortion,NY,56498.527873879604,26970.11469591291,23354.115434195777,106822.75800398829,106822.75800398829,4704,498962227.6018505,0.2764243662091577,0.08379412125301391,0.023162736859417686,0.44741439473138755,New York,55.91,43.31,12.599999999999994
2024,Abortion,OH,33695.80560161566,27194.83685017605,20799.62783493099,81690.2702867227,81690.2702867227,4735,456663270.9211685,0.0795806982719242,0.07923997997372412,0.006305972937362255,-0.35927485372468404,Ohio,43.93,55.14,-11.21
2024,Abortion,OK,7835.6426507001925,11546.723151778766,8187.31035112951,27569.676153608467,27569.676153608467,4103,99647380.5699555,-0.13460733018413956,0.06873408035553698,-0.009252111049320947,-1.237043397230001,Oklahoma,31.9,66.16,-34.26
2024,Abortion,OR,18838.903698752623,7451.9577663080845,6842.238536799089,33133.1000018598,33133.1000018598,4329,128318512.461423,0.34367282058743,0.0868156890482377,0.029836192726449107,0.7230067248821284,Oregon,55.27,40.97,14.300000000000004
2024,Abortion,PA,89773.29849774382,28038.480149170122,23169.9863223271,140981.76496924105,140981.76496924105,4796,1280461059.207439,0.4378922221752778,0.0919407773644606,0.04026015130864613,1.1091292710293446,Pennsylvania,48.66,50.37,-1.7100000000000009
2024,Abortion,RI,3585.823833595013,1554.3392919957457,1473.9123784650221,6614.075504055781,6614.075504055781,3622,26160101.0032255,0.30714565328949633,0.0897693873863039,0.027572277134164182,0.5733139588176646,Rhode Island,55.54,41.76,13.78
2024,Abortion,SC,11438.540637084861,14466.008340926497,10192.312162028209,36096.86114003957,36096.86114003957,4491,126458602.1498215,-0.0838706637703601,0.07722584138336785,-0.006476982577047606,-1.0291183787247127,South Carolina,40.36,58.23,-17.869999999999997
2024,Abortion,SD,1964.6917598163736,2956.8130855634513,2214.468789333912,7135.973634713737,7135.973634713737,3422,21073218.716295,-0.13903096851714716,0.07381527954144781,-0.010262609806011447,-1.2551720041579781,South Dakota,34.24,63.43,-29.19
2024,Abortion,TN,15728.39023784587,19201.507013571787,15402.87398257031,50332.771233987965,50332.771233987965,4516,169415504.8534315,-0.06900309064207938,0.06770600033176856,-0.0046719232779056825,-0.9681892590893135,Tennessee,34.47,64.19,-29.72
2024,Abortion,TX,56075.18804816009,62084.06412053449,42898.68103668795,161057.93320538252,161057.93320538252,4753,695565646.073181,-0.037308786675610855,0.07668953479342414,-0.0028611934938596977,-0.8383021536773104,Texas,42.46,56.14,-13.68
2024,Abortion,UT,6252.953786800121,7405.413914734675,4792.206463094693,18450.574164629492,18450.574164629492,3925,62720620.7998665,-0.06246201975350272,0.0807980881679939,-0.005046811779194489,-0.9413831564876981,Utah,37.79,59.38,-21.590000000000003
2024,Abortion,VA,25645.211058774847,15598.341779873283,12986.057021850731,54229.609860498866,54229.609860498866,4568,243001019.467697,0.18526538001557258,0.08105781156314606,0.015017206262476929,0.07383380241094295,Virginia,51.83,46.05,5.780000000000001
2024,Abortion,VT,3450.6520960002854,1152.1906832895213,1102.9744317631937,5705.817211053,5705.817211053,3323,22375761.9755535,0.40282773311740677,0.08483759343844212,0.034174935447943824,0.9654307379649761,Vermont,63.83,32.32,31.51
2024,Abortion,WA,30980.736865037907,13729.6288124298,11423.841555421732,56134.20723288944,56134.20723288944,4586,217962445.96588948,0.3073189932305761,0.0953040303382484,0.029288738654366778,0.5740243269400552,Washington,57.23,39.01,18.22
2024,Abortion,WI,75337.02840472218,15230.77926098478,12592.935227356751,103160.74289306371,103160.74289306371,4725,742217994.6489315,0.5826465325675626,0.09415063845800539,0.05485654303657905,1.7023500085049514,Wisconsin,48.74,49.6,-0.8599999999999994
2024,Abortion,WV,4483.755310456063,5970.368848686032,5140.8480841719165,15594.972243314012,15594.972243314012,3865,75344126.451763,-0.09532646259548942,0.06755215733663014,-0.006439508199594889,-1.0760656330689784,West Virginia,28.1,69.97,-41.87
2024,Abortion,WY,1034.475388519883,2208.9413716206527,1483.855531287691,4727.272291428227,4727.272291428227,3255,19991177.2369585,-0.24844475010047165,0.07089517242136283,-0.017613533395555336,-1.7035629641574266,Wyoming,25.84,71.6,-45.75999999999999
2024,Immigration,AK,635.2886903707615,7747.706348994972,485.16626496740156,8868.161304333136,8868.161304333136,3280,53282686.142049,-0.8020171729565814,0.082113826969385,-0.06585669936663205,-0.576475422731572,Alaska,41.41,54.54,-13.130000000000004
2024,Immigration,AL,2328.3567675954746,40274.042742418846,2107.263092476929,44709.662602491255,44709.662602491255,3699,105200200.1509245,-0.8487133153339655,0.09221758978715695,-0.07826629636036563,-0.9996412980608139,Alabama,34.1,64.57,-30.46999999999999
2024,Immigration,AR,1656.6648949926177,23504.55505533274,1271.3567660802705,26432.576716405627,26432.576716405627,3605,74573194.349278,-0.8265516598985231,0.08629730633652795,-0.07132918179722851,-0.7988097979918483,Arkansas,33.56,64.2,-30.64
2024,Immigration,AZ,7455.943447291752,48152.88915518237,2471.294285618171,58080.12688809229,58080.12688809229,3926,685068927.0665025,-0.7007034572480315,0.06840250957995972,-0.04792987494711937,0.34164125689013525,Arizona,46.69,52.22,-5.530000000000001
2024,Immigration,CA,21384.48224522048,97122.31697121907,8126.789149766322,126633.58836620588,126633.58836620588,3989,889035322.5054895,-0.5980864611289053,0.06748457325129126,-0.04036160959665917,1.2715684152294187,California,58.47,38.33,20.14
2024,Immigration,CO,3168.235079955075,21612.585296375182,1615.9270893280864,26396.747465658344,26396.747465658344,3744,168277224.961602,-0.6987357150882262,0.06422892425630755,-0.04487904331957857,0.35947316528948,Colorado,54.13,43.14,10.990000000000002
2024,Immigration,CT,1969.2149173891216,12602.815948734833,967.447765748194,15539.478631872149,15539.478631872149,3493,95729146.681632,-0.6842958688160703,0.0703058438315235,-0.04810999848753933,0.49032873228672175,Connecticut,56.4,41.89,14.509999999999998
2024,Immigration,DC,592.2636663835558,847.6191436360323,172.90244651623533,1612.7852565358235,1612.7852565358235,1120,67033596.753866,-0.15833197644735816,0.04114942055042768,-0.006515269085412751,5.256674720934727,District of Columbia,90.28,6.47,83.81
